timestamp,latitude,longitude,no2_ugm3,pm10_ugm3,pm2_5_ugm3,o3_ugm3,temperature_degC,humidity_percent,is_anomaly,noise,wind_speed_ms,rain_mm,solar_radiation_wm2
10/29/2022 12:00,49.12716318,9.2144832,27.67,20.11,10.83,51.75,5.17,72.3,0,53.82,0.53,0,377.47
10/30/2022 12:00,49.12716318,9.2144832,30.39,21.92,12.19,43.76,2.38,59.23,0,50.89,2.44,2.1,452.85
10/31/2022 12:00,49.12716318,9.2144832,28.1,20.4,11.05,54.57,1.2,54.33,0,42.07,0,0.2,472.57
11/1/2022 12:00,49.12716318,9.2144832,27.64,20.09,10.82,62.84,0.82,58.6,0,52.53,2.16,0,362.78
11/2/2022 12:00,49.12716318,9.2144832,27.29,19.86,10.65,58.84,5.52,68.78,0,57.21,2.31,0,427.24
11/3/2022 12:00,49.12716318,9.2144832,28.18,20.45,11.09,44.47,2.46,60.78,0,40,0,0,389.03
11/4/2022 12:00,49.12716318,9.2144832,29.19,21.13,11.59,49.63,1.8,53.91,0,54.29,3.93,1.44,382.76
11/5/2022 12:00,49.12716318,9.2144832,27.1,19.73,10.55,54.98,2.68,51.05,0,49.89,0,0,392.36
11/6/2022 12:00,49.12716318,9.2144832,27.32,19.88,10.66,47.12,5.96,68.45,0,45.83,1.72,0,435.12
11/7/2022 12:00,49.12716318,9.2144832,29.44,21.3,11.72,52.97,1.04,55.55,0,48.67,1.16,0,425.58
11/8/2022 12:00,49.12716318,9.2144832,27.59,20.06,10.79,,5.2,55.62,1,51.44,1.91,0,381.2
11/9/2022 12:00,49.12716318,9.2144832,26.95,19.63,10.47,53.53,6.33,60.65,0,41.49,3.45,0,402.18
11/10/2022 12:00,49.12716318,9.2144832,27.42,19.95,10.71,56.14,5.6,57.57,0,45.34,0.64,0.01,410.82
11/11/2022 12:00,49.12716318,9.2144832,29.95,21.63,11.98,54.64,2.36,61.6,0,62.58,1.73,0,365.52
11/12/2022 12:00,49.12716318,9.2144832,29.42,21.28,11.71,59.15,4.65,48.57,0,40.94,0,0,369.02
11/13/2022 12:00,49.12716318,9.2144832,29.54,21.36,11.77,51.41,0.68,57.84,0,40,3.52,0,489.24
11/14/2022 12:00,49.12716318,9.2144832,31.48,22.65,12.74,48.86,4.38,56.86,0,46.06,0,0,392.59
11/15/2022 12:00,49.12716318,9.2144832,30.78,22.19,12.39,46.8,3.13,48.59,0,41.22,0.33,0,352.74
11/16/2022 12:00,49.12716318,9.2144832,24.27,17.84,9.13,43.13,2.68,57.86,0,40,0,0,446.61
11/17/2022 12:00,49.12716318,9.2144832,28.81,20.87,11.41,51.16,5.17,59.06,0,64.85,0.76,0,420.86
11/18/2022 12:00,49.12716318,9.2144832,29.38,21.25,11.69,55.99,6.98,62.54,0,55.52,0,0,376.23
11/19/2022 12:00,49.12716318,9.2144832,30.5,22,12.25,56.66,4.53,65.66,0,61.39,1.98,0,395.53
11/20/2022 12:00,49.12716318,9.2144832,29.25,21.16,11.62,54.88,3.28,54.03,0,40.1,3,0,431.21
11/21/2022 12:00,49.12716318,9.2144832,29.97,21.65,11.98,53.49,7,63.84,0,43.4,1.5,0,491.23
11/22/2022 12:00,49.12716318,9.2144832,28.13,20.42,11.06,54.69,1.48,59.91,0,40,0.84,0,492.56
11/23/2022 12:00,49.12716318,9.2144832,31.04,22.36,12.52,61.38,-0.3,56.74,0,47.1,1.53,0,476.54
11/24/2022 12:00,49.12716318,9.2144832,27.98,20.32,10.99,65.71,5.7,53.62,0,46.02,0,0,535.56
11/25/2022 12:00,49.12716318,9.2144832,27.54,20.03,10.77,80.88,6.98,62.8,1,40,2.2,0,455.37
11/26/2022 12:00,49.12716318,9.2144832,29.85,21.57,11.92,80.88,6.11,61.07,1,40,4.07,0,567.16
11/27/2022 12:00,49.12716318,9.2144832,31.95,22.97,12.97,58.39,8.1,63.32,0,51.27,2.26,0.18,538.94
11/28/2022 12:00,49.12716318,9.2144832,27.01,19.67,10.5,60.35,4.98,57.94,0,47.96,1.59,0,463.13
11/29/2022 12:00,49.12716318,9.2144832,28.67,34.11,11.34,60.51,7.13,57.32,1,48.97,0,0,495.47
11/30/2022 12:00,49.12716318,9.2144832,30.54,22.03,12.27,41.41,5.08,67.16,0,48.89,0,0,456.99
12/1/2022 12:00,49.12716318,9.2144832,32.79,23.53,13.39,59.34,7.12,64.84,0,56.38,1.48,0,540.96
12/2/2022 12:00,49.12716318,9.2144832,26.66,19.44,10.33,50.92,9.34,61.21,0,44.44,3.57,0,508.53
12/3/2022 12:00,49.12716318,9.2144832,32.17,23.12,13.09,55.13,9.45,54.74,0,60.22,0.42,0,466.57
12/4/2022 12:00,49.12716318,9.2144832,26.74,19.25,10.19,48.53,8.8,49.81,1,52.85,0.22,0,511.24
12/5/2022 12:00,49.12716318,9.2144832,26.42,19.28,10.21,57.75,6.02,62.14,0,40,2.49,0,520.71
12/6/2022 12:00,49.12716318,9.2144832,27.52,20.01,10.76,59.65,6.9,54.76,0,40,1.41,0,562.65
12/7/2022 12:00,49.12716318,9.2144832,29.67,21.45,11.84,64.31,3.89,66.74,0,40,0,0,488.62
12/8/2022 12:00,49.12716318,9.2144832,31.5,22.67,12.75,59.9,7.57,53.95,0,68.98,0.25,0.42,499.32
12/9/2022 12:00,49.12716318,9.2144832,32.31,23.21,13.16,59.47,7.48,60.23,0,48.05,3,0,547.72
12/10/2022 12:00,49.12716318,9.2144832,28.28,20.52,11.14,70.4,6.13,64.12,0,40,4.15,0,531.58
12/11/2022 12:00,49.12716318,9.2144832,27.61,20.07,10.8,60.38,8.5,74.8,0,49.33,2.84,0,518.57
12/12/2022 12:00,49.12716318,9.2144832,29.38,21.25,11.69,56.54,6.4,64.8,0,63.47,2.79,0,597.22
12/13/2022 12:00,49.12716318,9.2144832,32.37,23.25,13.18,62.38,7.11,62.79,0,59.78,5.68,0.46,558.78
12/14/2022 12:00,49.12716318,9.2144832,33.77,24.18,13.88,58.59,8.97,64,0,58.92,0,0,526.44
12/15/2022 12:00,49.12716318,9.2144832,29.52,21.34,11.76,63.58,5.37,70.77,0,45.52,2,0,515.37
12/16/2022 12:00,49.12716318,9.2144832,30.34,21.89,12.17,59.06,10.21,61.37,0,46.59,0,0,566.12
12/17/2022 12:00,49.12716318,9.2144832,33.13,23.75,17.04,54.05,7.29,65.7,1,45.9,4.31,0,598.92
12/18/2022 12:00,49.12716318,9.2144832,34.52,24.68,17.04,61.24,7.42,56.68,1,58.46,3.22,0,611.93
12/19/2022 12:00,49.12716318,9.2144832,31.6,22.74,12.8,54.46,6.91,59.54,0,46.5,2.73,0,543.27
12/20/2022 12:00,49.12716318,9.2144832,32.43,23.28,13.21,62.72,7.14,75.82,0,48.1,8.75,1.67,630.23
12/21/2022 12:00,49.12716318,9.2144832,27.82,20.21,10.91,53.57,9.81,66.91,0,44.29,0.96,0,514.28
12/22/2022 12:00,49.12716318,9.2144832,29.98,21.65,11.99,55.12,6.9,69.9,0,55.79,3.28,0,595.66
12/23/2022 12:00,49.12716318,9.2144832,28.87,20.91,11.44,59.57,6.75,69.81,0,44.68,0.87,0,573.88
12/24/2022 12:00,49.12716318,9.2144832,30.76,22.17,12.38,50.37,10.72,56.35,0,61.5,2.93,0,638.97
12/25/2022 12:00,49.12716318,9.2144832,29.09,21.06,11.55,58.69,12.58,68.92,0,40,1.51,0,585.84
12/26/2022 12:00,49.12716318,9.2144832,28.42,20.61,11.21,61.01,12.3,46.87,0,60.03,2.03,0,592.39
12/27/2022 12:00,49.12716318,9.2144832,28.68,20.78,11.34,65.79,10.49,70.99,0,48.78,0,0,614.85
12/28/2022 12:00,49.12716318,9.2144832,36.44,25.96,15.22,72.6,8.41,56.29,0,53.78,0.17,0,648.2
12/29/2022 12:00,49.12716318,9.2144832,30.48,21.98,12.24,60.89,9.96,63.05,0,65.26,0.78,0,617.23
12/30/2022 12:00,49.12716318,9.2144832,33.03,23.69,16.03,58.6,9.65,55.48,1,54.97,3.73,0,635.93
12/31/2022 12:00,49.12716318,9.2144832,34.38,24.59,16.03,55.23,14.62,52.92,1,53.61,0.36,0,677.63
1/1/2023 12:00,49.12716318,9.2144832,31.85,22.9,12.92,58.09,12.44,69.33,0,48.64,3.82,0,602.14
1/2/2023 12:00,49.12716318,9.2144832,29.55,21.37,11.77,60.78,16.88,58.92,0,44.68,0.99,0,714.7
1/3/2023 12:00,49.12716318,9.2144832,32.51,23.34,13.25,53.27,9.54,68.49,0,51.1,0,0.27,664.86
1/4/2023 12:00,49.12716318,9.2144832,31.77,22.85,12.88,,11.4,64.6,1,69.23,1.81,0,628.08
1/5/2023 12:00,49.12716318,9.2144832,27.15,19.77,10.58,62.97,12.25,60.98,0,48.49,2.92,0,589.78
1/6/2023 12:00,49.12716318,9.2144832,36.92,26.28,15.46,58.9,10.62,65.32,0,44.92,3.45,0,701.55
1/7/2023 12:00,49.12716318,9.2144832,33.45,23.96,13.72,69.76,8.71,66.7,0,63.33,0,0,673.18
1/8/2023 12:00,49.12716318,9.2144832,36.83,26.22,15.42,61.7,13.67,64.32,0,60.76,3.05,0.28,653.74
1/9/2023 12:00,49.12716318,9.2144832,35.17,25.11,11.1,69.94,16.46,68.22,1,44.45,1.11,0,707.01
1/10/2023 12:00,49.12716318,9.2144832,30.34,21.9,12.17,55.05,10.09,61.22,0,61.14,3.82,0,713.15
1/11/2023 12:00,49.12716318,9.2144832,29.67,21.44,11.83,50.71,13.63,60.82,0,45.31,0.11,0,607.47
1/12/2023 12:00,49.12716318,9.2144832,31,22.33,9.88,68.75,12.1,70.52,1,61.03,4.7,0,732.38
1/13/2023 12:00,49.12716318,9.2144832,24.86,20.67,11.25,65.55,11.78,68.55,1,45.49,2.49,0,653.71
1/14/2023 12:00,49.12716318,9.2144832,32.84,23.56,13.42,64.58,11.47,68.9,0,52.69,1.44,0,625.36
1/15/2023 12:00,49.12716318,9.2144832,32.79,23.53,13.4,65.71,11.04,74.95,0,49.19,4.93,0,676.65
1/16/2023 12:00,49.12716318,9.2144832,30.54,22.03,12.27,76.49,12.32,68.92,1,55.76,2.02,0,736.59
1/17/2023 12:00,49.12716318,9.2144832,34.5,24.66,12.27,67.85,13.66,67.73,1,60.24,1.57,0,783.85
1/18/2023 12:00,49.12716318,9.2144832,34.86,24.91,14.43,68.27,15.36,66.65,0,58.19,2.61,4.29,669.59
1/19/2023 12:00,49.12716318,9.2144832,33.65,24.1,13.82,53.97,14.87,59.68,0,40,3.39,0,643.26
1/20/2023 12:00,49.12716318,9.2144832,33.51,24,13.75,66.85,10.99,71.84,0,52.2,1.47,0,783.73
1/21/2023 12:00,49.12716318,9.2144832,36.53,26.02,15.26,65.05,13.91,67.74,0,55.74,5.02,0,804.65
1/22/2023 12:00,49.12716318,9.2144832,28.94,20.96,11.47,38.54,13.68,76.69,1,57.34,5.02,0,645.38
1/23/2023 12:00,49.12716318,9.2144832,32.92,23.61,13.46,62.12,10.56,60.32,0,45.26,,0,694.44
1/24/2023 12:00,49.12716318,9.2144832,35.89,25.59,14.94,67.95,13.67,63.42,0,62.05,2.53,0,784.03
1/25/2023 12:00,49.12716318,9.2144832,31.49,22.66,12.74,63.77,14.49,60.21,0,54.92,4.46,23.86,702.53
1/26/2023 12:00,49.12716318,9.2144832,35.38,25.26,14.69,56.35,13.35,76.75,0,66.97,2.45,0,727.18
1/27/2023 12:00,49.12716318,9.2144832,32.15,23.1,13.07,66.12,14.07,62.03,0,44.23,0.3,0.52,771.97
1/28/2023 12:00,49.12716318,9.2144832,36.98,26.32,15.49,65.06,14.43,63.26,0,46.28,2.13,0,736.02
1/29/2023 12:00,49.12716318,9.2144832,39.66,28.11,16.83,63.56,17.37,72.75,0,45.31,2.79,0,741.57
1/30/2023 12:00,49.12716318,9.2144832,32.21,23.14,13.1,57.36,15.11,76.15,0,59.16,0.08,0,797.22
1/31/2023 12:00,49.12716318,9.2144832,33.36,23.91,13.68,55.52,17.87,70.6,0,57.52,4.2,0,782.48
2/1/2023 12:00,49.12716318,9.2144832,32.73,23.49,13.36,59.29,13.13,69.68,0,46.06,1.38,0,773.34
2/2/2023 12:00,49.12716318,9.2144832,30.11,21.74,12.05,68.94,14.19,60.31,0,54.64,1.13,0,730.82
2/3/2023 12:00,49.12716318,9.2144832,37.63,26.75,15.82,67.66,16.77,79.3,0,57.57,4.19,0,683.51
2/4/2023 12:00,49.12716318,9.2144832,32.91,23.61,13.45,64.48,15.21,71.49,0,59.7,2.77,0,795.95
2/5/2023 12:00,49.12716318,9.2144832,34.38,24.59,14.19,54.41,16.99,66.56,0,61.66,2.9,0,759.24
2/6/2023 12:00,49.12716318,9.2144832,36.58,26.05,15.29,61.31,14.64,77.41,0,56.92,3.1,0,837.29
2/7/2023 12:00,49.12716318,9.2144832,35.51,25.34,14.76,76.7,14.78,67.06,0,62.16,3.32,0,808.15
2/8/2023 12:00,49.12716318,9.2144832,34.59,24.73,14.3,60.94,21.19,59.55,0,67.47,1.11,0,883.2
2/9/2023 12:00,49.12716318,9.2144832,36.46,25.97,15.23,60.93,15.13,62.13,0,46.1,3.44,0,752
2/10/2023 12:00,49.12716318,9.2144832,38.43,27.28,16.21,69.95,15.73,76.74,0,64.01,3.87,0,780.48
2/11/2023 12:00,49.12716318,9.2144832,32.15,23.1,13.08,72.86,14.35,72.63,0,59.76,1.97,20.64,819.35
2/12/2023 12:00,49.12716318,9.2144832,32.69,23.46,13.35,71.35,14.89,58.2,0,64.2,4.42,0,807.28
2/13/2023 12:00,49.12716318,9.2144832,33.37,23.91,13.69,61.21,16.81,70.58,0,73.33,0.88,0,780.21
2/14/2023 12:00,49.12716318,9.2144832,33.18,23.79,13.59,55.81,15.4,67.2,0,53.62,2.28,0,837.29
2/15/2023 12:00,49.12716318,9.2144832,39.88,28.25,16.94,73.26,17.78,66.47,0,56.71,4.25,0,786.78
2/16/2023 12:00,49.12716318,9.2144832,37.59,26.73,15.79,68.29,19.41,64.16,0,63.75,2.8,0,809.11
2/17/2023 12:00,49.12716318,9.2144832,36.3,25.87,15.15,58.04,14,77.66,0,57.35,3.18,0,869.94
2/18/2023 12:00,49.12716318,9.2144832,31.82,22.88,12.91,65.11,18.05,81.35,0,49.76,2.94,0,807.55
2/19/2023 12:00,49.12716318,9.2144832,33.4,23.93,13.7,57.08,21.74,75.84,0,47.35,3.63,0,821.63
2/20/2023 12:00,49.12716318,9.2144832,33.79,27.66,13.9,65.37,18.88,66.67,1,65.99,1.66,0,840.59
2/21/2023 12:00,49.12716318,9.2144832,33.18,27.66,13.59,68.84,18.56,79.1,1,53.36,3.9,0,794.72
2/22/2023 12:00,49.12716318,9.2144832,35.53,25.35,14.76,59.95,17.5,63.19,0,51.38,5.83,0,919.13
2/23/2023 12:00,49.12716318,9.2144832,34.66,24.78,14.33,66.11,19.12,70.97,0,57.54,0.92,0,814.91
2/24/2023 12:00,49.12716318,9.2144832,37.48,26.65,15.74,68.13,19.39,75.84,0,65.24,3.86,0,828.09
2/25/2023 12:00,49.12716318,9.2144832,37.59,26.72,15.79,72.03,16.61,79.02,0,57.62,4.27,0,826.34
2/26/2023 12:00,49.12716318,9.2144832,36.29,25.86,15.14,61.28,19.13,67.23,0,48.06,3.21,1.07,876.58
2/27/2023 12:00,49.12716318,9.2144832,37.48,26.66,15.74,65.37,17.04,69.02,0,54.06,2.26,0,854.92
2/28/2023 12:00,49.12716318,9.2144832,32.19,23.12,13.09,70.09,18.36,72.12,0,49.11,3.87,0,863.26
3/1/2023 12:00,49.12716318,9.2144832,33.7,24.13,13.85,70.42,17.97,66.25,0,65.43,4.3,0,850.18
3/2/2023 12:00,49.12716318,9.2144832,33.91,24.28,13.96,66.17,18.31,74.16,0,58.42,3.61,0,817.41
3/3/2023 12:00,49.12716318,9.2144832,35.66,25.44,14.83,73.44,20.85,75.17,0,63.1,2.67,0,872.88
3/4/2023 12:00,49.12716318,9.2144832,37.15,26.43,15.57,63.39,23.35,70.29,0,56.09,1,0,864.64
3/5/2023 12:00,49.12716318,9.2144832,37.55,26.7,15.78,65.26,19.86,68.14,0,46.08,,0,897.99
3/6/2023 12:00,49.12716318,9.2144832,38.36,,16.18,56.75,19.47,65.65,1,40.21,2.15,0,832.19
3/7/2023 12:00,49.12716318,9.2144832,35.79,25.53,14.9,75.63,18.11,75.07,0,57.69,2.48,0,864.06
3/8/2023 12:00,49.12716318,9.2144832,36.24,25.83,15.12,59.44,18.23,81.29,1,59.05,3.44,0,944.54
3/9/2023 12:00,49.12716318,9.2144832,40.01,28.34,15.12,65.09,18.6,68.55,1,58.41,4.68,0.94,838.15
3/10/2023 12:00,49.12716318,9.2144832,38.44,27.29,16.22,72.92,19.94,60.41,0,50.36,5.41,0,880.9
3/11/2023 12:00,49.12716318,9.2144832,33.82,24.21,13.91,75.79,17.67,67.86,0,47.28,3.13,0,802.93
3/12/2023 12:00,49.12716318,9.2144832,35.34,25.23,14.67,64.44,17.2,68.85,0,53.6,3.65,0,876.18
3/13/2023 12:00,49.12716318,9.2144832,35.41,25.27,14.71,72.18,19.91,70.19,0,52.49,5.14,0,894.94
3/14/2023 12:00,49.12716318,9.2144832,31.54,22.69,12.77,73.2,16.98,71.57,0,62.15,1.27,0,915.51
3/15/2023 12:00,49.12716318,9.2144832,34.42,24.61,14.21,69.19,19.84,70.4,0,53.56,3.68,0,894.53
3/16/2023 12:00,49.12716318,9.2144832,33.96,24.31,13.98,66.35,16.43,66.3,0,72.44,,0,864.49
3/17/2023 12:00,49.12716318,9.2144832,36.66,26.11,15.33,68.03,20.45,72.36,0,67.24,2.4,0,844.57
3/18/2023 12:00,49.12716318,9.2144832,34.9,24.93,14.45,68.14,20.1,68.53,0,57.16,2.92,0,907.16
3/19/2023 12:00,49.12716318,9.2144832,34.47,24.65,14.23,74.67,22.21,77.2,0,51.32,2.48,0,876.76
3/20/2023 12:00,49.12716318,9.2144832,39.54,28.03,16.77,84.2,23.44,72.48,0,63.89,5.09,0,973.43
3/21/2023 12:00,49.12716318,9.2144832,33.47,23.98,13.73,66.99,17.73,66.47,0,53.61,5.39,2.19,876.71
3/22/2023 12:00,49.12716318,9.2144832,42.26,29.84,18.13,74.02,18.52,73.23,0,54.94,3.2,0,850.17
3/23/2023 12:00,49.12716318,9.2144832,36.39,25.93,15.19,66.97,19.96,80.15,0,59.68,4.31,0,880.59
3/24/2023 12:00,49.12716318,9.2144832,32.44,23.29,13.22,69.34,19.15,65.11,0,79.02,4.95,0,905.08
3/25/2023 12:00,49.12716318,9.2144832,40.17,28.45,17.09,64.13,20.82,70.19,0,59.9,4.4,0,874.83
3/26/2023 12:00,49.12716318,9.2144832,35.24,25.16,14.62,72.6,19.33,73.2,0,68.07,5.59,0,892.61
3/27/2023 12:00,49.12716318,9.2144832,37.53,26.69,15.76,62.32,18.3,69.27,0,50.44,3.02,0,924.74
3/28/2023 12:00,49.12716318,9.2144832,36.73,26.15,15.36,74.51,20.86,75.1,0,42.86,3.68,0,928.32
3/29/2023 12:00,49.12716318,9.2144832,34.11,24.41,14.06,61.87,21.61,77.69,0,61.15,5.48,0,856.92
3/30/2023 12:00,49.12716318,9.2144832,34.22,24.48,14.11,68.45,19.67,73.07,0,66.51,1.26,0,956.22
3/31/2023 12:00,49.12716318,9.2144832,36.31,25.88,15.16,73.32,20.75,84.92,0,52.51,5.32,0,933.45
4/1/2023 12:00,49.12716318,9.2144832,35.47,25.32,14.74,99.32,18.3,76.14,1,40,2.55,0,923.95
4/2/2023 12:00,49.12716318,9.2144832,34.35,24.57,14.18,62.11,17.19,73.66,0,63.4,0,0,884.46
4/3/2023 12:00,49.12716318,9.2144832,60.56,26.12,15.34,79.54,20.59,73.57,1,69.47,2.43,0,885.88
4/4/2023 12:00,49.12716318,9.2144832,39.3,27.87,16.65,62.35,20.62,69.7,0,66.83,4.93,0,915
4/5/2023 12:00,49.12716318,9.2144832,37.24,26.5,15.62,57.18,18.58,65.6,0,80.26,1.65,0,879.64
4/6/2023 12:00,49.12716318,9.2144832,39.64,28.09,16.82,62.22,19.66,78.85,0,66.4,3.79,0,875.65
4/7/2023 12:00,49.12716318,9.2144832,32.59,23.39,13.29,65.99,21.75,84.69,0,47.14,1.48,0,884.52
4/8/2023 12:00,49.12716318,9.2144832,30.96,22.31,12.48,72.39,18.58,73.86,0,63.34,3.73,5.14,891.44
4/9/2023 12:00,49.12716318,9.2144832,36.46,25.98,15.23,74.45,17.18,80.82,0,72.91,3.47,0,883.19
4/10/2023 12:00,49.12716318,9.2144832,35.34,25.23,14.67,63.63,19.21,71.04,0,59.21,5.38,0,907.95
4/11/2023 12:00,49.12716318,9.2144832,35.25,25.17,14.63,64.76,22.62,80.39,0,67.96,2.61,0.03,919.26
4/12/2023 12:00,49.12716318,9.2144832,38.24,27.16,16.12,71.08,20.27,73.74,0,61.4,1.04,0,927.26
4/13/2023 12:00,49.12716318,9.2144832,35.43,25.29,14.71,68.94,19.26,70.94,0,47.23,3.56,0,900.1
4/14/2023 12:00,49.12716318,9.2144832,38.24,27.16,16.12,73.1,15.9,67.13,0,53.76,2.92,0,888.69
4/15/2023 12:00,49.12716318,9.2144832,34.04,24.36,14.02,70.52,23.32,74.73,0,52.99,1.21,0,922.15
4/16/2023 12:00,49.12716318,9.2144832,38.54,27.36,16.27,64.76,15.84,69.16,0,66.77,1.8,0,872.82
4/17/2023 12:00,49.12716318,9.2144832,37.81,26.87,15.91,62.63,22.11,80.04,0,63.74,2.68,0,857.18
4/18/2023 12:00,49.12716318,9.2144832,34.39,24.59,14.19,66.87,18.67,62.92,0,52.25,1.18,0,866.98
4/19/2023 12:00,49.12716318,9.2144832,39.62,28.08,16.81,61.04,15.68,73.1,0,41.42,6.22,0,872.63
4/20/2023 12:00,49.12716318,9.2144832,37.43,26.62,15.71,71.04,22.14,80.32,0,45.98,4.83,1.92,911.53
4/21/2023 12:00,49.12716318,9.2144832,38.42,27.28,16.21,68.99,17.58,67.54,0,55.22,3.79,0,845.91
4/22/2023 12:00,49.12716318,9.2144832,32.61,23.41,13.31,61.84,15.75,73.13,0,73.85,2.85,0,863.71
4/23/2023 12:00,49.12716318,9.2144832,31.62,22.75,12.81,68.97,20.04,70.82,0,46.53,2.12,0,869.92
4/24/2023 12:00,49.12716318,9.2144832,37.34,26.56,15.67,58.9,19.15,66.39,0,40,5.02,0,870.16
4/25/2023 12:00,49.12716318,9.2144832,39.66,28.11,15.98,67.73,18.36,75.99,1,40,4.72,5.88,899.13
4/26/2023 12:00,49.12716318,9.2144832,35.11,25.08,14.56,70.56,17.95,76.32,0,59.95,4.06,0,886.68
4/27/2023 12:00,49.12716318,9.2144832,38.61,27.41,16.31,64.64,20.93,77.16,0,66.97,4.94,0,791.88
4/28/2023 12:00,49.12716318,9.2144832,39.72,28.15,16.86,63.54,21.86,66.32,0,56.34,3.91,0,926.15
4/29/2023 12:00,49.12716318,9.2144832,35.57,25.38,14.79,62.05,19.61,69.55,0,,2.24,0,886.42
4/30/2023 12:00,49.12716318,9.2144832,35.58,25.39,14.79,65.76,21.74,68.64,0,48.61,1.92,0,899.91
5/1/2023 12:00,49.12716318,9.2144832,37.55,26.7,15.77,73.93,18.64,65.81,0,68.12,2.54,0,850.34
5/2/2023 12:00,49.12716318,9.2144832,37.41,26.61,15.71,63.1,19.28,71.21,0,59.81,2.54,0,802.34
5/3/2023 12:00,49.12716318,9.2144832,37.67,26.78,15.84,62.29,20.48,61.8,0,53.28,2.51,1.42,856.32
5/4/2023 12:00,49.12716318,9.2144832,35.21,25.14,14.61,64.43,21.93,65.4,0,52.83,2.5,0,791.56
5/5/2023 12:00,49.12716318,9.2144832,35.61,25.41,13.37,66.78,17.3,71.21,1,47.54,1.56,2.09,910.42
5/6/2023 12:00,49.12716318,9.2144832,34.68,24.79,14.34,67.89,16.82,77.92,0,62.13,3.87,0,881.17
5/7/2023 12:00,49.12716318,9.2144832,37.09,26.39,15.54,60.08,18.17,65.39,0,48.05,2.08,0,855.06
5/8/2023 12:00,49.12716318,9.2144832,35.16,25.11,14.58,71.06,17.57,72.23,0,48.18,0.59,0,860.38
5/9/2023 12:00,49.12716318,9.2144832,37.75,26.83,15.87,66.18,20.28,66.77,0,67.7,2.13,0,883.99
5/10/2023 12:00,49.12716318,9.2144832,33.33,23.89,13.67,72.03,16.53,65.96,0,52.94,1.63,0,889.07
5/11/2023 12:00,49.12716318,9.2144832,34.24,24.5,14.12,67.45,18.12,67.1,0,53.2,0.11,0.05,808.62
5/12/2023 12:00,49.12716318,9.2144832,31.7,22.8,12.85,66.69,20.03,72.51,0,40,3.39,0,769.08
5/13/2023 12:00,49.12716318,9.2144832,36.49,25.99,15.24,59.63,20.96,79.76,0,54.47,1.49,0,777.71
5/14/2023 12:00,49.12716318,9.2144832,39.48,27.99,16.74,69.49,15.94,61.97,0,46.1,2.25,0,749.83
5/15/2023 12:00,49.12716318,9.2144832,37.55,26.7,15.77,62.52,18.09,84.87,0,46.91,1.62,0,850.66
5/16/2023 12:00,49.12716318,9.2144832,27.55,20.03,10.77,63.91,15.05,67.41,0,55.52,0.26,0,830.74
5/17/2023 12:00,49.12716318,9.2144832,31.94,22.96,12.97,63.44,15.27,70.88,0,56.73,2.96,0,838.27
5/18/2023 12:00,49.12716318,9.2144832,33.74,24.16,13.87,63.24,16.19,71.21,0,69.93,5.52,0,790.66
5/19/2023 12:00,49.12716318,9.2144832,34.27,24.51,14.14,64.16,17.49,81.44,0,54.93,4.13,0,739.41
5/20/2023 12:00,49.12716318,9.2144832,33.86,24.24,13.93,56.19,15.89,75.47,0,,2.93,0.09,781.36
5/21/2023 12:00,49.12716318,9.2144832,37.67,26.78,15.83,66.7,17.97,72.39,0,41.68,2.02,0,763.81
5/22/2023 12:00,49.12716318,9.2144832,33.59,24.06,13.8,60.18,18.54,73.26,0,62.07,3.55,0,762.05
5/23/2023 12:00,49.12716318,9.2144832,31.81,22.87,12.9,68.95,16.52,54.79,0,58.62,1.34,0,821.73
5/24/2023 12:00,49.12716318,9.2144832,37.44,26.63,15.72,74.23,16.33,63.28,0,61.24,1.87,0,778.52
5/25/2023 12:00,49.12716318,9.2144832,38.52,27.35,16.26,64.86,17.86,65.29,0,56.48,5.3,0,833.38
5/26/2023 12:00,49.12716318,9.2144832,36.73,26.15,15.36,87.71,17.69,71.01,1,57.34,4.89,1.54,782.79
5/27/2023 12:00,49.12716318,9.2144832,31.88,22.92,12.94,58.57,16.89,63,0,55.65,3.32,0,793.24
5/28/2023 12:00,49.12716318,9.2144832,36.14,25.76,15.07,70.25,14.14,67.98,0,50.96,1.89,0,845.89
5/29/2023 12:00,49.12716318,9.2144832,35.65,25.43,14.82,63.08,15.58,60.48,0,63.46,3.21,0,756.16
5/30/2023 12:00,49.12716318,9.2144832,37.04,26.36,15.52,59.01,14.73,69.14,0,42.82,2.08,0,760.17
5/31/2023 12:00,49.12716318,9.2144832,42.2,54.21,18.1,65.89,20.74,65.55,1,59.68,3.25,0,751.38
6/1/2023 12:00,49.12716318,9.2144832,32.56,23.37,13.28,64,17.01,73.82,0,61.99,3.74,0,746.42
6/2/2023 12:00,49.12716318,9.2144832,33.42,23.95,13.71,69.06,14.72,82.6,0,40,0.67,0,728.8
6/3/2023 12:00,49.12716318,9.2144832,35.4,25.26,14.7,65.73,15.4,80.34,0,65.64,0.28,0,732.86
6/4/2023 12:00,49.12716318,9.2144832,34.59,24.73,14.3,66.4,16.27,62.99,0,57.91,2.61,0,769.72
6/5/2023 12:00,49.12716318,9.2144832,37.26,26.51,15.63,64.14,15.93,71.76,0,58.15,2.99,0,835.93
6/6/2023 12:00,49.12716318,9.2144832,37.17,26.45,15.59,74.94,11.53,83.96,0,61.56,2.34,1.09,785.64
